state	zip	pci
NJ	08809	105
NJ	08810	102
NJ	08812	85
NJ	08816	105
NJ	08817	68
NJ	08820	117
NJ	08822	113
NJ	08823	84
NJ	08824	102
NJ	08825	94
NJ	08826	96
NJ	08827	102
NJ	08828	67
NJ	08829	82
NJ	08830	71
NJ	08831	93
NJ	08832	38
NJ	08833	182
NJ	08835	48
NJ	08836	180
NJ	08837	87
NJ	08840	103
NJ	08844	108
NJ	08846	62
NJ	08848	87
NJ	08850	89
NJ	08852	99
NJ	08853	133
NJ	08854	71
NJ	08857	75
NJ	08859	63
NJ	08861	33
NJ	08863	61
NJ	08865	55
NJ	08867	132
NJ	08869	70
NJ	08872	63
NJ	08873	78
NJ	08876	88
NJ	08879	60
NJ	08880	54
NJ	08882	55
NJ	08884	65
NJ	08886	88
NJ	08887	71
NJ	08889	137
NJ	08901	35
NJ	08902	71
NJ	08904	83
NM	87001	30
NM	87002	39
NM	87004	47
NM	87005	41
NM	87006	41
NM	87008	86
NM	87010	54
NM	87012	34
NM	87013	28
NM	87014	36
NM	87015	56
NM	87016	40
NM	87017	38
NM	87020	44
NM	87023	39
NM	87024	29
NM	87025	73
NM	87026	26
NM	87027	41
NM	87031	43
NM	87035	37
NM	87036	42
NM	87041	32
NM	87042	52
NM	87043	106
NM	87044	36
NM	87045	27
NM	87047	92
NM	87048	106
NM	87052	23
NM	87053	30
NM	87056	55
NM	87059	73
NM	87062	34
NM	87068	66
NM	87083	52
NM	87102	33
NM	87104	61
NM	87105	33
NM	87106	52
NM	87107	65
NM	87108	37
NM	87109	53
NM	87110	54
NM	87111	79
NM	87112	49
NM	87113	70
NM	87114	60
NM	87116	45
NM	87120	59
NM	87121	33
NM	87122	139
NM	87123	50
NM	87124	53
NM	87144	58
NM	87301	46
NM	87312	32
NM	87317	21
NM	87321	33
NM	87323	31
NM	87401	52
NM	87402	89
NM	87410	56
NM	87412	48
NM	87413	53
NM	87415	68
NM	87416	43
NM	87417	50
NM	87418	73
NM	87419	50
NM	87420	37
NM	87421	44
NM	87501	110
NM	87505	76
NM	87506	149
NM	87507	42
NM	87508	75
NM	87510	46
NM	87520	37
NM	87521	33
NM	87522	41
NM	87528	31
NM	87529	46
NM	87530	38
NM	87531	35
NM	87532	44
NM	87535	42
NM	87537	37
NM	87539	29
NM	87540	103
NM	87544	103
NM	87549	47
NM	87551	49
NM	87552	40
NM	87553	34
NM	87556	39
NM	87557	40
NM	87560	36
NM	87565	35
NM	87566	33
NM	87567	37
NM	87571	43
NM	87575	36
NM	87579	31
NM	87701	34
NM	87711	24
NM	87714	43
NM	87715	27
NM	87718	38
NM	87722	32
NM	87723	26
NM	87728	36
NM	87731	52
NM	87732	32
NM	87740	39
NM	87742	53
NM	87743	36
NM	87745	35
NM	87747	37
NM	87752	26
NM	87801	39
NM	87821	36
NM	87823	39
NM	87825	33
NM	87827	46
NM	87829	42
NM	87830	34
NM	87832	42
NM	87901	30
NM	87930	27
NM	87931	50
NM	87936	37
NM	87937	28
NM	87940	27
NM	87941	24
NM	87942	33
NM	88001	29
NM	88002	46
NM	88005	48
NM	88007	55
NM	88008	49
NM	88011	68
NM	88012	42
NM	88020	46
NM	88021	31
NM	88022	40
NM	88023	35
NM	88024	21
NM	88030	33
NM	88039	41
NM	88041	34
NM	88042	51
NM	88043	33
NM	88044	43
NM	88045	39
NM	88047	43
NM	88048	26
NM	88049	40
NM	88061	46
NM	88063	21
NM	88072	30
NM	88081	27
NM	88101	43
NM	88116	42
NM	88119	47
NM	88124	40
NM	88130	42
NM	88135	41
NM	88201	60
NM	88203	35
NM	88210	73
NM	88220	66
NM	88230	39
NM	88232	42
NM	88240	55
NM	88242	87
NM	88250	55
NM	88252	70
NM	88253	55
NM	88256	50
NM	88260	67
NM	88265	66
NM	88267	66
NM	88301	36
NM	88310	43
NM	88311	50
NM	88312	79
NM	88316	40
NM	88317	55
NM	88318	49
NM	88330	36
NM	88336	29
NM	88337	48
NM	88339	57
NM	88340	27
NM	88341	46
NM	88345	46
NM	88346	29
NM	88348	30
NM	88352	37
NM	88401	33
NM	88415	44
NM	88418	45
NM	88426	42
NM	88434	41
NM	88435	33
NY	10001	170
NY	10002	51
NY	10003	235
NY	10004	368
NY	10005	946
NY	10006	182
NY	10007	617
NY	10009	78
NY	10010	230
NY	10011	266
NY	10012	252
NY	10013	423
NY	10014	305
NY	10016	233
NY	10017	383
NY	10018	449
NY	10019	296
NY	10021	511
NY	10022	617
NY	10023	372
NY	10024	333
NY	10025	149
NY	10026	62
NY	10027	56
NY	10028	379
NY	10029	51
NY	10030	38
NY	10031	38
NY	10032	35
NY	10033	42
NY	10034	40
NY	10035	42
NY	10036	203
NY	10037	44
NY	10038	123
NY	10039	36
NY	10040	40
NY	10044	89
NY	10065	485
NY	10069	566
NY	10075	489
NY	10128	352
NY	10162	261
NY	10280	211
NY	10282	508
NY	10301	66
NY	10302	47
NY	10303	43
NY	10304	67
NY	10305	60
NY	10306	70
NY	10307	87
NY	10308	74
NY	10309	82
NY	10310	59
NY	10312	78
NY	10314	68
NY	10451	30
NY	10452	25
NY	10453	24
NY	10454	24
NY	10455	25
NY	10456	24
NY	10457	24
NY	10458	27
NY	10459	26
NY	10460	26
NY	10461	49
NY	10462	40
NY	10463	63
NY	10464	84
NY	10465	58
NY	10466	36
NY	10467	32
NY	10468	28
NY	10469	42
NY	10470	48
NY	10471	134
NY	10472	28
NY	10473	37
NY	10474	25
NY	10475	45
NY	10501	130
NY	10502	158
NY	10504	478
NY	10505	122
NY	10506	386
NY	10507	191
NY	10509	84
NY	10510	284
NY	10511	70
NY	10512	87
NY	10514	459
NY	10516	101
NY	10518	178
NY	10520	136
NY	10522	137
NY	10523	74
NY	10524	144
NY	10526	174
NY	10527	136
NY	10528	264
NY	10530	132
NY	10532	92
NY	10533	247
NY	10535	58
NY	10536	292
NY	10537	60
NY	10538	386
NY	10541	86
NY	10543	173
NY	10546	224
NY	10547	76
NY	10548	80
NY	10549	212
NY	10550	35
NY	10552	75
NY	10553	48
NY	10560	208
NY	10562	80
NY	10566	53
NY	10567	103
NY	10570	178
NY	10573	91
NY	10576	295
NY	10577	981
NY	10578	90
NY	10579	94
NY	10580	565
NY	10583	452
NY	10588	82
NY	10589	130
NY	10590	163
NY	10591	121
NY	10594	114
NY	10595	126
NY	10597	377
NY	10598	112
NY	10601	166
NY	10603	77
NY	10604	128
NY	10605	146
NY	10606	83
NY	10607	91
NY	10701	45
NY	10703	52
NY	10704	62
NY	10705	47
NY	10706	169
NY	10707	113
NY	10708	270
NY	10709	136
NY	10710	76
NY	10801	63
NY	10803	233
NY	10804	237
NY	10805	68
NY	10901	107
NY	10913	125
NY	10916	94
NY	10917	93
NY	10918	78
NY	10919	64
NY	10920	86
NY	10921	74
NY	10923	62
NY	10924	91
NY	10925	67
NY	10926	69
NY	10927	39
NY	10928	52
NY	10930	90
NY	10931	51
NY	10940	51
NY	10941	59
NY	10950	71
NY	10952	89
NY	10954	79
NY	10956	118
NY	10958	68
NY	10960	101
NY	10962	99
NY	10963	62
NY	10964	241
NY	10965	95
NY	10968	149
NY	10969	66
NY	10970	78
NY	10973	76
NY	10974	82
NY	10975	64
NY	10976	71
NY	10977	54
NY	10980	82
NY	10983	99
NY	10984	81
NY	10985	69
NY	10986	93
NY	10987	149
NY	10989	90
NY	10990	93
NY	10992	74
NY	10993	44
NY	10994	124
NY	10996	69
NY	10998	74
NY	11001	88
NY	11003	51
NY	11004	66
NY	11005	147
NY	11010	72
NY	11020	179
NY	11021	175
NY	11023	194
NY	11024	385
NY	11030	362
NY	11040	97
NY	11050	200
NY	11096	38
NY	11101	71
NY	11102	50
NY	11103	50
NY	11104	54
NY	11105	56
NY	11106	51
NY	11109	153
NY	11201	186
NY	11203	38
NY	11204	52
NY	11205	61
NY	11206	35
NY	11207	30
NY	11208	29
NY	11209	71
NY	11210	76
NY	11211	67
NY	11212	29
NY	11213	36
NY	11214	42
NY	11215	129
NY	11216	43
NY	11217	117
NY	11218	53
NY	11219	42
NY	11220	27
NY	11221	34
NY	11222	63
NY	11223	65
NY	11224	39
NY	11225	43
NY	11226	36
NY	11228	59
NY	11229	59
NY	11230	67
NY	11231	132
NY	11232	37
NY	11233	36
NY	11234	61
NY	11235	56
NY	11236	41
NY	11237	33
NY	11238	79
NY	11239	37
NY	11354	36
NY	11355	28
NY	11356	45
NY	11357	79
NY	11358	57
NY	11360	89
NY	11361	66
NY	11362	78
NY	11363	127
NY	11364	68
NY	11365	55
NY	11366	68
NY	11367	58
NY	11368	27
NY	11369	34
NY	11370	43
NY	11372	42
NY	11373	32
NY	11374	58
NY	11375	89
NY	11377	39
NY	11378	52
NY	11379	64
NY	11385	42
NY	11411	49
NY	11412	41
NY	11413	46
NY	11414	67
NY	11415	62
NY	11416	33
NY	11417	41
NY	11418	40
NY	11419	33
NY	11420	40
NY	11421	38
NY	11422	47
NY	11423	46
NY	11426	60
NY	11427	56
NY	11428	45
NY	11429	41
NY	11430	47
NY	11432	46
NY	11433	34
NY	11434	41
NY	11435	40
NY	11436	38
NY	11501	74
NY	11507	121
NY	11509	192
NY	11510	72
NY	11514	81
NY	11516	131
NY	11518	99
NY	11520	49
NY	11530	247
NY	11542	79
NY	11545	291
NY	11548	121
NY	11550	39
NY	11552	75
NY	11553	41
NY	11554	78
NY	11557	206
NY	11558	73
NY	11559	422
NY	11560	327
NY	11561	95
NY	11563	86
NY	11565	100
NY	11566	117
NY	11568	698
NY	11570	143
NY	11572	90
NY	11575	38
NY	11576	283
NY	11577	186
NY	11579	134
NY	11580	64
NY	11581	85
NY	11590	65
NY	11596	113
NY	11598	192
NY	11691	39
NY	11692	37
NY	11693	48
NY	11694	91
NY	11697	95
NY	11701	54
NY	11702	98
NY	11703	64
NY	11704	59
NY	11705	104
NY	11706	55
NY	11709	98
NY	11710	93
NY	11713	63
NY	11714	73
NY	11715	92
NY	11716	72
NY	11717	34
NY	11718	162
NY	11719	92
NY	11720	69
NY	11721	151
NY	11722	40
NY	11724	279
NY	11725	102
NY	11726	45
NY	11727	62
NY	11729	60
NY	11730	89
NY	11731	91
NY	11732	145
NY	11733	250
NY	11735	77
NY	11738	65
NY	11740	106
NY	11741	75
NY	11742	74
NY	11743	154
NY	11746	98
NY	11747	259
NY	11749	60
NY	11751	85
NY	11752	66
NY	11753	223
NY	11754	86
NY	11755	84
NY	11756	69
NY	11757	60
NY	11758	93
NY	11762	96
NY	11763	61
NY	11764	106
NY	11765	551
NY	11766	120
NY	11767	95
NY	11768	146
NY	11769	86
NY	11771	389
NY	11772	59
NY	11776	67
NY	11777	178
NY	11778	72
NY	11779	66
NY	11780	209
NY	11782	93
NY	11783	89
NY	11784	59
NY	11786	102
NY	11787	109
NY	11788	96
NY	11789	68
NY	11790	113
NY	11791	200
NY	11792	93
NY	11793	94
NY	11795	91
NY	11796	79
NY	11797	244
NY	11798	42
NY	11801	66
NY	11803	138
NY	11804	117
NY	11901	51
NY	11933	73
NY	11934	81
NY	11935	95
NY	11937	116
NY	11939	99
NY	11940	96
NY	11941	83
NY	11942	99
NY	11944	69
NY	11946	65
NY	11948	90
NY	11949	80
NY	11950	48
NY	11951	48
NY	11952	95
NY	11953	60
NY	11954	79
NY	11955	67
NY	11957	159
NY	11958	101
NY	11961	60
NY	11963	154
NY	11967	54
NY	11968	133
NY	11971	95
NY	11976	303
NY	11977	106
NY	11978	102
NY	11980	70
NY	12007	62
NY	12008	81
NY	12009	80
NY	12010	47
NY	12015	67
NY	12017	81
NY	12018	72
NY	12019	85
NY	12020	67
NY	12022	49
NY	12023	56
NY	12025	59
NY	12027	82
NY	12028	53
NY	12029	106
NY	12031	38
NY	12032	52
NY	12033	71
NY	12035	45
NY	12037	62
NY	12041	59
NY	12042	55
NY	12043	50
NY	12046	57
NY	12047	54
NY	12051	57
NY	12052	60
NY	12053	68
NY	12054	97
NY	12056	73
NY	12057	47
NY	12058	50
NY	12059	62
NY	12060	79
NY	12061	78
NY	12062	58
NY	12063	71
NY	12064	42
NY	12065	81
NY	12066	58
NY	12067	67
NY	12068	48
NY	12070	60
NY	12071	42
NY	12072	50
NY	12074	61
NY	12075	72
NY	12076	47
NY	12077	92
NY	12078	42
NY	12083	55
NY	12084	77
NY	12085	45
NY	12086	57
NY	12087	58
NY	12090	51
NY	12092	49
NY	12093	46
NY	12094	55
NY	12095	46
NY	12106	71
NY	12108	55
NY	12110	72
NY	12116	46
NY	12117	47
NY	12118	66
NY	12120	60
NY	12121	65
NY	12122	48
NY	12123	62
NY	12125	61
NY	12130	51
NY	12131	45
NY	12134	52
NY	12136	104
NY	12137	57
NY	12138	53
NY	12139	57
NY	12140	68
NY	12143	53
NY	12144	57
NY	12147	67
NY	12148	106
NY	12149	46
NY	12150	53
NY	12151	68
NY	12153	63
NY	12154	59
NY	12155	43
NY	12156	67
NY	12157	55
NY	12158	70
NY	12159	129
NY	12160	53
NY	12164	48
NY	12165	132
NY	12166	45
NY	12167	45
NY	12168	54
NY	12169	57
NY	12170	59
NY	12173	59
NY	12175	48
NY	12176	54
NY	12180	50
NY	12182	46
NY	12183	41
NY	12184	74
NY	12185	65
NY	12186	92
NY	12187	46
NY	12188	63
NY	12189	50
NY	12190	51
NY	12192	52
NY	12193	60
NY	12194	50
NY	12196	76
NY	12197	48
NY	12198	70
NY	12202	28
NY	12203	82
NY	12204	89
NY	12205	54
NY	12206	32
NY	12207	32
NY	12208	58
NY	12209	43
NY	12210	39
NY	12211	132
NY	12302	65
NY	12303	60
NY	12304	42
NY	12305	35
NY	12306	56
NY	12307	20
NY	12308	41
NY	12309	95
NY	12401	49
NY	12404	63
NY	12405	42
NY	12406	39
NY	12407	39
NY	12409	87
NY	12410	65
NY	12411	55
NY	12412	53
NY	12413	43
NY	12414	50
NY	12416	45
NY	12418	53
NY	12419	67
NY	12421	59
NY	12422	49
NY	12423	43
NY	12424	47
NY	12427	43
NY	12428	46
NY	12430	49
NY	12431	54
NY	12433	89
NY	12434	34
NY	12435	45
NY	12439	49
NY	12440	61
NY	12442	52
NY	12443	76
NY	12444	63
NY	12446	55
NY	12448	55
NY	12449	49
NY	12451	49
NY	12454	50
NY	12455	48
NY	12456	43
NY	12457	70
NY	12458	46
NY	12460	46
NY	12461	60
NY	12463	55
NY	12464	51
NY	12466	56
NY	12468	44
NY	12469	50
NY	12470	42
NY	12472	51
NY	12473	51
NY	12474	51
NY	12477	56
NY	12480	50
NY	12481	59
NY	12482	37
NY	12484	83
NY	12485	43
NY	12486	61
NY	12487	59
NY	12491	61
NY	12492	63
NY	12494	58
NY	12495	72
NY	12496	54
NY	12498	89
NY	12501	61
NY	12502	68
NY	12503	96
NY	12507	55
NY	12508	58
NY	12513	77
NY	12514	93
NY	12515	53
NY	12516	60
NY	12517	55
NY	12518	84
NY	12520	97
NY	12521	63
NY	12522	54
NY	12523	57
NY	12524	74
NY	12525	71
NY	12526	68
NY	12528	65
NY	12529	74
NY	12531	88
NY	12533	93
NY	12534	50
NY	12538	62
NY	12540	100
NY	12542	67
NY	12543	50
NY	12545	118
NY	12546	64
NY	12547	66
NY	12548	59
NY	12549	73
NY	12550	54
NY	12553	62
NY	12561	77
NY	12563	73
NY	12564	87
NY	12565	42
NY	12566	63
NY	12567	88
NY	12569	78
NY	12570	89
NY	12571	73
NY	12572	131
NY	12575	82
NY	12577	79
NY	12578	82
NY	12580	73
NY	12581	97
NY	12582	84
NY	12583	62
NY	12585	76
NY	12586	60
NY	12589	61
NY	12590	68
NY	12592	54
NY	12594	57
NY	12601	47
NY	12603	70
NY	12701	40
NY	12719	59
NY	12720	81
NY	12721	59
NY	12723	58
NY	12725	59
NY	12726	56
NY	12729	47
NY	12732	64
NY	12733	35
NY	12734	43
NY	12737	56
NY	12738	43
NY	12740	57
NY	12741	41
NY	12742	40
NY	12743	55
NY	12745	43
NY	12746	47
NY	12747	45
NY	12748	57
NY	12751	34
NY	12752	52
NY	12754	47
NY	12758	51
NY	12759	31
NY	12760	49
NY	12762	52
NY	12763	51
NY	12764	49
NY	12765	58
NY	12766	42
NY	12768	50
NY	12770	42
NY	12771	49
NY	12775	79
NY	12776	55
NY	12777	81
NY	12779	42
NY	12780	53
NY	12783	46
NY	12786	55
NY	12787	48
NY	12788	49
NY	12789	47
NY	12790	52
NY	12791	56
NY	12792	49
NY	12801	43
NY	12803	46
NY	12804	65
NY	12808	63
NY	12809	50
NY	12810	42
NY	12814	66
NY	12815	57
NY	12816	52
NY	12817	54
NY	12819	42
NY	12821	43
NY	12822	45
NY	12823	63
NY	12824	73
NY	12827	50
NY	12828	46
NY	12831	69
NY	12832	43
NY	12833	71
NY	12834	56
NY	12835	47
NY	12836	59
NY	12837	43
NY	12838	46
NY	12839	41
NY	12842	46
NY	12843	53
NY	12844	110
NY	12845	78
NY	12846	45
NY	12847	50
NY	12849	49
NY	12850	66
NY	12851	40
NY	12852	50
NY	12853	43
NY	12855	41
NY	12857	46
NY	12859	54
NY	12860	38
NY	12861	58
NY	12863	61
NY	12865	50
NY	12866	219
NY	12870	46
NY	12871	54
NY	12873	53
NY	12878	39
NY	12883	46
NY	12885	41
NY	12886	42
NY	12887	43
NY	12901	50
NY	12903	61
NY	12910	45
NY	12912	43
NY	12913	48
NY	12914	42
NY	12916	41
NY	12917	42
NY	12918	51
NY	12919	47
NY	12920	49
NY	12921	58
NY	12923	45
NY	12926	40
NY	12928	48
NY	12930	39
NY	12932	48
NY	12934	42
NY	12935	46
NY	12936	56
NY	12937	40
NY	12941	48
NY	12942	73
NY	12943	60
NY	12944	45
NY	12945	53
NY	12946	73
NY	12950	41
NY	12952	43
NY	12953	47
NY	12955	43
NY	12956	40
NY	12957	36
NY	12958	47
NY	12959	44
NY	12960	49
NY	12961	45
NY	12962	58
NY	12965	41
NY	12966	41
NY	12967	42
NY	12969	46
NY	12970	42
NY	12972	59
NY	12974	41
NY	12978	44
NY	12979	50
NY	12980	41
NY	12981	52
NY	12983	53
NY	12985	42
NY	12986	48
NY	12987	49
NY	12989	51
NY	12992	47
NY	12993	60
NY	12996	51
NY	12997	48
NY	12998	36
NY	13021	52
NY	13026	59
NY	13027	70
NY	13028	47
NY	13029	69
NY	13030	54
NY	13031	66
NY	13032	48
NY	13033	49
NY	13034	53
NY	13035	106
NY	13036	49
NY	13037	57
NY	13039	70
NY	13040	45
NY	13041	62
NY	13042	46
NY	13044	53
NY	13045	50
NY	13052	48
NY	13053	56
NY	13054	44
NY	13057	53
NY	13060	53
NY	13061	56
NY	13063	64
NY	13066	132
NY	13068	53
NY	13069	45
NY	13071	47
NY	13072	38
NY	13073	51
NY	13074	43
NY	13076	49
NY	13077	52
NY	13078	128
NY	13080	52
NY	13081	64
NY	13082	50
NY	13083	47
NY	13084	64
NY	13088	51
NY	13090	61
NY	13092	49
NY	13101	44
NY	13103	31
NY	13104	125
NY	13108	70
NY	13110	60
NY	13111	40
NY	13112	59
NY	13114	51
NY	13116	54
NY	13118	50
NY	13120	47
NY	13122	54
NY	13126	54
NY	13131	49
NY	13132	53
NY	13135	52
NY	13136	37
NY	13140	42
NY	13141	43
NY	13142	49
NY	13143	45
NY	13144	40
NY	13145	45
NY	13146	46
NY	13147	46
NY	13148	50
NY	13152	134
NY	13155	42
NY	13156	53
NY	13158	41
NY	13159	72
NY	13160	54
NY	13164	63
NY	13165	43
NY	13166	49
NY	13167	51
NY	13202	48
NY	13203	39
NY	13204	30
NY	13205	32
NY	13206	37
NY	13207	41
NY	13208	29
NY	13209	45
NY	13210	41
NY	13211	35
NY	13212	49
NY	13214	68
NY	13215	81
NY	13219	56
NY	13224	69
NY	13302	36
NY	13303	59
NY	13304	70
NY	13308	45
NY	13309	46
NY	13310	44
NY	13314	39
NY	13315	43
NY	13316	44
NY	13317	47
NY	13318	52
NY	13319	41
NY	13320	54
NY	13322	53
NY	13323	74
NY	13324	45
NY	13325	42
NY	13326	81
NY	13327	44
NY	13328	54
NY	13329	41
NY	13331	56
NY	13332	43
NY	13334	42
NY	13335	48
NY	13337	69
NY	13338	42
NY	13339	40
NY	13340	48
NY	13343	49
NY	13346	75
NY	13348	46
NY	13350	42
NY	13354	54
NY	13355	43
NY	13357	43
NY	13360	45
NY	13361	41
NY	13363	49
NY	13365	48
NY	13367	51
NY	13368	40
NY	13402	44
NY	13403	63
NY	13406	43
NY	13407	44
NY	13408	51
NY	13409	45
NY	13411	41
NY	13413	88
NY	13416	50
NY	13417	42
NY	13420	63
NY	13421	50
NY	13424	54
NY	13425	45
NY	13428	45
NY	13431	53
NY	13433	35
NY	13437	43
NY	13438	54
NY	13439	46
NY	13440	47
NY	13450	42
NY	13452	41
NY	13454	42
NY	13456	57
NY	13459	45
NY	13460	44
NY	13461	55
NY	13464	35
NY	13468	52
NY	13469	52
NY	13470	40
NY	13471	40
NY	13473	50
NY	13476	47
NY	13477	44
NY	13478	49
NY	13480	48
NY	13483	38
NY	13485	42
NY	13486	52
NY	13488	39
NY	13489	43
NY	13490	51
NY	13491	48
NY	13492	60
NY	13493	39
NY	13494	37
NY	13495	42
NY	13501	38
NY	13502	40
NY	13601	47
NY	13603	35
NY	13605	51
NY	13606	50
NY	13607	57
NY	13608	43
NY	13612	50
NY	13613	44
NY	13614	33
NY	13616	37
NY	13617	56
NY	13618	55
NY	13619	46
NY	13620	43
NY	13621	47
NY	13622	49
NY	13624	53
NY	13625	52
NY	13626	46
NY	13630	42
NY	13634	51
NY	13635	40
NY	13636	42
NY	13637	39
NY	13638	35
NY	13640	71
NY	13642	43
NY	13646	45
NY	13648	45
NY	13650	52
NY	13652	38
NY	13654	45
NY	13655	36
NY	13656	44
NY	13658	47
NY	13659	43
NY	13660	46
NY	13661	52
NY	13662	47
NY	13664	58
NY	13665	38
NY	13667	43
NY	13668	46
NY	13669	48
NY	13670	35
NY	13672	43
NY	13673	44
NY	13676	56
NY	13679	46
NY	13680	45
NY	13681	40
NY	13682	54
NY	13684	44
NY	13685	62
NY	13687	46
NY	13690	44
NY	13691	45
NY	13693	56
NY	13694	57
NY	13696	47
NY	13697	42
NY	13730	44
NY	13731	62
NY	13732	63
NY	13733	46
NY	13734	44
NY	13736	48
NY	13739	44
NY	13740	56
NY	13743	48
NY	13744	46
NY	13746	49
NY	13748	49
NY	13750	40
NY	13751	39
NY	13752	46
NY	13753	52
NY	13754	42
NY	13755	42
NY	13756	40
NY	13757	49
NY	13760	55
NY	13775	52
NY	13776	47
NY	13777	44
NY	13778	51
NY	13780	47
NY	13782	41
NY	13783	43
NY	13786	45
NY	13787	41
NY	13788	47
NY	13790	43
NY	13795	47
NY	13796	45
NY	13797	43
NY	13801	38
NY	13802	48
NY	13803	43
NY	13804	45
NY	13806	36
NY	13807	48
NY	13808	45
NY	13809	45
NY	13810	42
NY	13811	47
NY	13812	46
NY	13813	42
NY	13815	49
NY	13820	51
NY	13825	46
NY	13827	54
NY	13830	45
NY	13832	36
NY	13833	46
NY	13835	41
NY	13838	45
NY	13839	43
NY	13841	38
NY	13842	49
NY	13843	42
NY	13844	38
NY	13846	50
NY	13849	58
NY	13850	75
NY	13856	44
NY	13861	57
NY	13862	47
NY	13863	37
NY	13864	41
NY	13865	47
NY	13901	49
NY	13903	53
NY	13904	45
NY	13905	48
NY	14001	54
NY	14004	57
NY	14005	47
NY	14006	49
NY	14008	48
NY	14009	48
NY	14011	50
NY	14012	46
NY	14013	42
NY	14020	47
NY	14024	48
NY	14025	64
NY	14026	52
NY	14028	52
NY	14030	45
NY	14031	116
NY	14032	107
NY	14033	71
NY	14034	47
NY	14036	51
NY	14037	55
NY	14040	52
NY	14041	32
NY	14042	41
NY	14043	48
NY	14047	57
NY	14048	40
NY	14051	111
NY	14052	88
NY	14054	49
NY	14055	56
NY	14057	63
NY	14058	56
NY	14059	76
NY	14060	38
NY	14062	48
NY	14063	55
NY	14065	42
NY	14066	45
NY	14067	50
NY	14068	88
NY	14069	59
NY	14070	44
NY	14072	77
NY	14075	63
NY	14080	61
NY	14081	45
NY	14082	53
NY	14085	74
NY	14086	66
NY	14091	46
NY	14092	73
NY	14094	51
NY	14098	46
NY	14101	43
NY	14102	63
NY	14103	43
NY	14105	48
NY	14108	51
NY	14111	50
NY	14113	48
NY	14120	54
NY	14125	48
NY	14127	101
NY	14129	49
NY	14131	55
NY	14132	53
NY	14134	44
NY	14136	45
NY	14138	42
NY	14139	64
NY	14141	53
NY	14143	53
NY	14145	52
NY	14150	47
NY	14167	51
NY	14170	66
NY	14171	46
NY	14172	56
NY	14174	74
NY	14201	36
NY	14202	188
NY	14203	57
NY	14204	28
NY	14206	33
NY	14207	26
NY	14208	27
NY	14209	65
NY	14210	31
NY	14211	24
NY	14212	27
NY	14213	27
NY	14214	50
NY	14215	30
NY	14216	58
NY	14217	51
NY	14218	36
NY	14219	44
NY	14220	42
NY	14221	93
NY	14222	78
NY	14223	52
NY	14224	55
NY	14225	42
NY	14226	76
NY	14227	47
NY	14228	62
NY	14301	27
NY	14303	27
NY	14304	45
NY	14305	38
NY	14411	43
NY	14414	57
NY	14416	51
NY	14418	49
NY	14420	54
NY	14422	55
NY	14423	52
NY	14424	64
NY	14425	56
NY	14427	46
NY	14428	61
NY	14432	50
NY	14433	42
NY	14435	60
NY	14437	46
NY	14441	51
NY	14445	44
NY	14450	87
NY	14454	67
NY	14456	51
NY	14462	52
NY	14464	48
NY	14466	51
NY	14467	54
NY	14468	61
NY	14469	55
NY	14470	46
NY	14471	55
NY	14472	104
NY	14475	82
NY	14476	51
NY	14477	50
NY	14478	62
NY	14480	45
NY	14481	48
NY	14482	52
NY	14485	53
NY	14486	61
NY	14487	60
NY	14489	42
NY	14502	61
NY	14504	38
NY	14505	49
NY	14506	121
NY	14507	48
NY	14510	42
NY	14512	55
NY	14513	42
NY	14514	59
NY	14516	49
NY	14517	46
NY	14519	61
NY	14521	47
NY	14522	49
NY	14525	50
NY	14526	83
NY	14527	49
NY	14530	50
NY	14532	50
NY	14533	51
NY	14534	153
NY	14536	41
NY	14541	53
NY	14543	70
NY	14544	63
NY	14546	60
NY	14548	46
NY	14550	48
NY	14551	40
NY	14555	57
NY	14559	63
NY	14560	51
NY	14561	51
NY	14564	118
NY	14568	59
NY	14569	50
NY	14571	48
NY	14572	44
NY	14580	74
NY	14585	41
NY	14586	62
NY	14589	54
NY	14590	46
NY	14591	50
NY	14604	60
NY	14605	23
NY	14606	36
NY	14607	47
NY	14608	28
NY	14609	38
NY	14610	106
NY	14611	24
NY	14612	56
NY	14613	26
NY	14614	82
NY	14615	36
NY	14616	42
NY	14617	60
NY	14618	112
NY	14619	33
NY	14620	47
NY	14621	24
NY	14622	50
NY	14623	43
NY	14624	55
NY	14625	78
NY	14626	58
NY	14701	41
NY	14706	63
NY	14709	44
NY	14710	53
NY	14711	43
NY	14712	72
NY	14714	40
NY	14715	43
NY	14716	38
NY	14717	40
NY	14718	45
NY	14719	43
NY	14723	42
NY	14724	47
NY	14726	35
NY	14727	51
NY	14728	50
NY	14729	44
NY	14731	73
NY	14733	38
NY	14735	43
NY	14736	52
NY	14737	42
NY	14738	44
NY	14739	36
NY	14740	46
NY	14741	46
NY	14743	43
NY	14744	45
NY	14747	41
NY	14748	37
NY	14750	72
NY	14753	38
NY	14754	41
NY	14755	41
NY	14757	47
NY	14760	48
NY	14767	43
NY	14769	40
NY	14770	48
NY	14772	46
NY	14775	39
NY	14777	46
NY	14779	36
NY	14781	42
NY	14782	41
NY	14784	41
NY	14787	46
NY	14801	44
NY	14802	53
NY	14803	51
NY	14804	50
NY	14805	47
NY	14806	50
NY	14807	49
NY	14808	35
NY	14809	43
NY	14810	43
NY	14812	47
NY	14813	42
NY	14814	76
NY	14815	44
NY	14816	52
NY	14817	52
NY	14818	58
NY	14819	35
NY	14820	41
